10,+5s,10.1.0.6,10.1.0.6,1,1
10,+5s,10.1.0.16,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
11,+5s,10.1.0.1,10.1.0.1,1,1
11,+5s,10.1.0.17,10.1.0.20,1,2
11,+5s,10.1.0.18,10.1.0.20,1,2
11,+5s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
12,+5s,10.1.0.17,10.1.0.17,1,1
12,+5s,10.1.0.18,10.1.0.18,1,1
12,+5s,10.1.0.20,10.1.0.17,1,2

Node,Time,Destination,NextHop,Interface,Distance
13,+5s,10.1.0.3,10.1.0.3,1,1
13,+5s,10.1.0.5,10.1.0.5,1,1
13,+5s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
14,+5s,10.1.0.4,10.1.0.4,1,1
14,+5s,10.1.0.7,10.1.0.7,1,1
14,+5s,10.1.0.8,10.1.0.8,1,1

Node,Time,Destination,NextHop,Interface,Distance
15,+5s,10.1.0.2,10.1.0.2,1,1
15,+5s,10.1.0.6,10.1.0.6,1,1
15,+5s,10.1.0.11,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
16,+5s,10.1.0.1,10.1.0.20,1,2
16,+5s,10.1.0.12,10.1.0.20,1,2
16,+5s,10.1.0.13,10.1.0.13,1,1
16,+5s,10.1.0.18,10.1.0.18,1,1
16,+5s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
17,+5s,10.1.0.1,10.1.0.20,1,2
17,+5s,10.1.0.12,10.1.0.20,1,2
17,+5s,10.1.0.13,10.1.0.13,1,1
17,+5s,10.1.0.17,10.1.0.17,1,1
17,+5s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
18,+5s,10.1.0.3,10.1.0.3,1,1
18,+5s,10.1.0.5,10.1.0.5,1,1
18,+5s,10.1.0.14,10.1.0.14,1,1

Node,Time,Destination,NextHop,Interface,Distance
19,+5s,10.1.0.1,10.1.0.1,1,1
19,+5s,10.1.0.12,10.1.0.12,1,1
19,+5s,10.1.0.13,10.1.0.17,1,2
19,+5s,10.1.0.17,10.1.0.17,1,1
19,+5s,10.1.0.18,10.1.0.18,1,1

Node,Time,Destination,NextHop,Interface,Distance
0,+6s,10.1.0.12,10.1.0.12,1,1
0,+6s,10.1.0.17,10.1.0.20,1,2
0,+6s,10.1.0.18,10.1.0.20,1,2
0,+6s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
1,+6s,10.1.0.6,10.1.0.16,1,2
1,+6s,10.1.0.16,10.1.0.16,1,1

Node,Time,Destination,NextHop,Interface,Distance
2,+6s,10.1.0.5,10.1.0.14,1,2
2,+6s,10.1.0.14,10.1.0.14,1,1
2,+6s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
3,+6s,10.1.0.7,10.1.0.7,1,1
3,+6s,10.1.0.8,10.1.0.8,1,1
3,+6s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
4,+6s,10.1.0.3,10.1.0.14,1,2
4,+6s,10.1.0.14,10.1.0.14,1,1
4,+6s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
5,+6s,10.1.0.2,10.1.0.16,1,2
5,+6s,10.1.0.11,10.1.0.11,1,1
5,+6s,10.1.0.16,10.1.0.16,1,1

Node,Time,Destination,NextHop,Interface,Distance
6,+6s,10.1.0.4,10.1.0.4,1,1
6,+6s,10.1.0.8,10.1.0.8,1,1
6,+6s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
7,+6s,10.1.0.4,10.1.0.4,1,1
7,+6s,10.1.0.7,10.1.0.7,1,1
7,+6s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
8,+6s,10.1.0.10,10.1.0.10,1,1

Node,Time,Destination,NextHop,Interface,Distance
9,+6s,10.1.0.9,10.1.0.9,1,1

Node,Time,Destination,NextHop,Interface,Distance
10,+6s,10.1.0.6,10.1.0.6,1,1
10,+6s,10.1.0.16,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
11,+6s,10.1.0.1,10.1.0.1,1,1
11,+6s,10.1.0.17,10.1.0.20,1,2
11,+6s,10.1.0.18,10.1.0.20,1,2
11,+6s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
12,+6s,10.1.0.17,10.1.0.17,1,1
12,+6s,10.1.0.18,10.1.0.18,1,1
12,+6s,10.1.0.20,10.1.0.17,1,2

Node,Time,Destination,NextHop,Interface,Distance
13,+6s,10.1.0.3,10.1.0.3,1,1
13,+6s,10.1.0.5,10.1.0.5,1,1
13,+6s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
14,+6s,10.1.0.4,10.1.0.4,1,1
14,+6s,10.1.0.7,10.1.0.7,1,1
14,+6s,10.1.0.8,10.1.0.8,1,1

Node,Time,Destination,NextHop,Interface,Distance
15,+6s,10.1.0.2,10.1.0.2,1,1
15,+6s,10.1.0.6,10.1.0.6,1,1
15,+6s,10.1.0.11,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
16,+6s,10.1.0.1,10.1.0.20,1,2
16,+6s,10.1.0.12,10.1.0.20,1,2
16,+6s,10.1.0.13,10.1.0.13,1,1
16,+6s,10.1.0.18,10.1.0.18,1,1
16,+6s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
17,+6s,10.1.0.1,10.1.0.20,1,2
17,+6s,10.1.0.12,10.1.0.20,1,2
17,+6s,10.1.0.13,10.1.0.13,1,1
17,+6s,10.1.0.17,10.1.0.17,1,1
17,+6s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
18,+6s,10.1.0.3,10.1.0.3,1,1
18,+6s,10.1.0.5,10.1.0.5,1,1
18,+6s,10.1.0.14,10.1.0.14,1,1

Node,Time,Destination,NextHop,Interface,Distance
19,+6s,10.1.0.1,10.1.0.1,1,1
19,+6s,10.1.0.12,10.1.0.12,1,1
19,+6s,10.1.0.13,10.1.0.17,1,2
19,+6s,10.1.0.17,10.1.0.17,1,1
19,+6s,10.1.0.18,10.1.0.18,1,1

Node,Time,Destination,NextHop,Interface,Distance
0,+7s,10.1.0.12,10.1.0.12,1,1
0,+7s,10.1.0.17,10.1.0.20,1,2
0,+7s,10.1.0.18,10.1.0.20,1,2
0,+7s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
1,+7s,10.1.0.6,10.1.0.16,1,2
1,+7s,10.1.0.16,10.1.0.16,1,1

Node,Time,Destination,NextHop,Interface,Distance
2,+7s,10.1.0.5,10.1.0.14,1,2
2,+7s,10.1.0.14,10.1.0.14,1,1
2,+7s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
3,+7s,10.1.0.7,10.1.0.7,1,1
3,+7s,10.1.0.8,10.1.0.8,1,1
3,+7s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
4,+7s,10.1.0.3,10.1.0.14,1,2
4,+7s,10.1.0.14,10.1.0.14,1,1
4,+7s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
5,+7s,10.1.0.2,10.1.0.16,1,2
5,+7s,10.1.0.11,10.1.0.11,1,1
5,+7s,10.1.0.16,10.1.0.16,1,1

Node,Time,Destination,NextHop,Interface,Distance
6,+7s,10.1.0.4,10.1.0.4,1,1
6,+7s,10.1.0.8,10.1.0.8,1,1
6,+7s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
7,+7s,10.1.0.4,10.1.0.4,1,1
7,+7s,10.1.0.7,10.1.0.7,1,1
7,+7s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
8,+7s,10.1.0.10,10.1.0.10,1,1

Node,Time,Destination,NextHop,Interface,Distance
9,+7s,10.1.0.9,10.1.0.9,1,1

Node,Time,Destination,NextHop,Interface,Distance
10,+7s,10.1.0.6,10.1.0.6,1,1
10,+7s,10.1.0.16,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
11,+7s,10.1.0.1,10.1.0.1,1,1
11,+7s,10.1.0.17,10.1.0.20,1,2
11,+7s,10.1.0.18,10.1.0.20,1,2
11,+7s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
12,+7s,10.1.0.17,10.1.0.17,1,1
12,+7s,10.1.0.18,10.1.0.18,1,1
12,+7s,10.1.0.20,10.1.0.17,1,2

Node,Time,Destination,NextHop,Interface,Distance
13,+7s,10.1.0.3,10.1.0.3,1,1
13,+7s,10.1.0.5,10.1.0.5,1,1
13,+7s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
14,+7s,10.1.0.4,10.1.0.4,1,1
14,+7s,10.1.0.7,10.1.0.7,1,1
14,+7s,10.1.0.8,10.1.0.8,1,1

Node,Time,Destination,NextHop,Interface,Distance
15,+7s,10.1.0.2,10.1.0.2,1,1
15,+7s,10.1.0.6,10.1.0.6,1,1
15,+7s,10.1.0.11,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
16,+7s,10.1.0.1,10.1.0.20,1,2
16,+7s,10.1.0.12,10.1.0.20,1,2
16,+7s,10.1.0.13,10.1.0.13,1,1
16,+7s,10.1.0.18,10.1.0.18,1,1
16,+7s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
17,+7s,10.1.0.1,10.1.0.20,1,2
17,+7s,10.1.0.12,10.1.0.20,1,2
17,+7s,10.1.0.13,10.1.0.13,1,1
17,+7s,10.1.0.17,10.1.0.17,1,1
17,+7s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
18,+7s,10.1.0.3,10.1.0.3,1,1
18,+7s,10.1.0.5,10.1.0.5,1,1
18,+7s,10.1.0.14,10.1.0.14,1,1

Node,Time,Destination,NextHop,Interface,Distance
19,+7s,10.1.0.1,10.1.0.1,1,1
19,+7s,10.1.0.12,10.1.0.12,1,1
19,+7s,10.1.0.13,10.1.0.17,1,2
19,+7s,10.1.0.17,10.1.0.17,1,1
19,+7s,10.1.0.18,10.1.0.18,1,1

Node,Time,Destination,NextHop,Interface,Distance
0,+8s,10.1.0.12,10.1.0.12,1,1
0,+8s,10.1.0.17,10.1.0.20,1,2
0,+8s,10.1.0.18,10.1.0.20,1,2
0,+8s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
1,+8s,10.1.0.6,10.1.0.16,1,2
1,+8s,10.1.0.16,10.1.0.16,1,1

Node,Time,Destination,NextHop,Interface,Distance
2,+8s,10.1.0.5,10.1.0.14,1,2
2,+8s,10.1.0.14,10.1.0.14,1,1
2,+8s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
3,+8s,10.1.0.7,10.1.0.7,1,1
3,+8s,10.1.0.8,10.1.0.8,1,1
3,+8s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
4,+8s,10.1.0.3,10.1.0.14,1,2
4,+8s,10.1.0.14,10.1.0.14,1,1
4,+8s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
5,+8s,10.1.0.2,10.1.0.16,1,2
5,+8s,10.1.0.11,10.1.0.11,1,1
5,+8s,10.1.0.16,10.1.0.16,1,1

Node,Time,Destination,NextHop,Interface,Distance
6,+8s,10.1.0.4,10.1.0.4,1,1
6,+8s,10.1.0.8,10.1.0.8,1,1
6,+8s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
7,+8s,10.1.0.4,10.1.0.4,1,1
7,+8s,10.1.0.7,10.1.0.7,1,1
7,+8s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
8,+8s,10.1.0.10,10.1.0.10,1,1

Node,Time,Destination,NextHop,Interface,Distance
9,+8s,10.1.0.9,10.1.0.9,1,1

Node,Time,Destination,NextHop,Interface,Distance
10,+8s,10.1.0.6,10.1.0.6,1,1
10,+8s,10.1.0.16,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
11,+8s,10.1.0.1,10.1.0.1,1,1
11,+8s,10.1.0.17,10.1.0.20,1,2
11,+8s,10.1.0.18,10.1.0.20,1,2
11,+8s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
12,+8s,10.1.0.17,10.1.0.17,1,1
12,+8s,10.1.0.18,10.1.0.18,1,1
12,+8s,10.1.0.20,10.1.0.17,1,2

Node,Time,Destination,NextHop,Interface,Distance
13,+8s,10.1.0.3,10.1.0.3,1,1
13,+8s,10.1.0.5,10.1.0.5,1,1
13,+8s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
14,+8s,10.1.0.4,10.1.0.4,1,1
14,+8s,10.1.0.7,10.1.0.7,1,1
14,+8s,10.1.0.8,10.1.0.8,1,1

Node,Time,Destination,NextHop,Interface,Distance
15,+8s,10.1.0.2,10.1.0.2,1,1
15,+8s,10.1.0.6,10.1.0.6,1,1
15,+8s,10.1.0.11,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
16,+8s,10.1.0.1,10.1.0.20,1,2
16,+8s,10.1.0.12,10.1.0.20,1,2
16,+8s,10.1.0.13,10.1.0.13,1,1
16,+8s,10.1.0.18,10.1.0.18,1,1
16,+8s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
17,+8s,10.1.0.1,10.1.0.20,1,2
17,+8s,10.1.0.12,10.1.0.20,1,2
17,+8s,10.1.0.13,10.1.0.13,1,1
17,+8s,10.1.0.17,10.1.0.17,1,1
17,+8s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
18,+8s,10.1.0.3,10.1.0.3,1,1
18,+8s,10.1.0.5,10.1.0.5,1,1
18,+8s,10.1.0.14,10.1.0.14,1,1

Node,Time,Destination,NextHop,Interface,Distance
19,+8s,10.1.0.1,10.1.0.1,1,1
19,+8s,10.1.0.12,10.1.0.12,1,1
19,+8s,10.1.0.13,10.1.0.17,1,2
19,+8s,10.1.0.17,10.1.0.17,1,1
19,+8s,10.1.0.18,10.1.0.18,1,1

Node,Time,Destination,NextHop,Interface,Distance
0,+9s,10.1.0.12,10.1.0.12,1,1
0,+9s,10.1.0.17,10.1.0.20,1,2
0,+9s,10.1.0.18,10.1.0.20,1,2
0,+9s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
1,+9s,10.1.0.6,10.1.0.16,1,2
1,+9s,10.1.0.16,10.1.0.16,1,1

Node,Time,Destination,NextHop,Interface,Distance
2,+9s,10.1.0.5,10.1.0.14,1,2
2,+9s,10.1.0.14,10.1.0.14,1,1
2,+9s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
3,+9s,10.1.0.7,10.1.0.7,1,1
3,+9s,10.1.0.8,10.1.0.8,1,1
3,+9s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
4,+9s,10.1.0.3,10.1.0.14,1,2
4,+9s,10.1.0.14,10.1.0.14,1,1
4,+9s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
5,+9s,10.1.0.2,10.1.0.16,1,2
5,+9s,10.1.0.11,10.1.0.11,1,1
5,+9s,10.1.0.16,10.1.0.16,1,1

Node,Time,Destination,NextHop,Interface,Distance
6,+9s,10.1.0.4,10.1.0.4,1,1
6,+9s,10.1.0.8,10.1.0.8,1,1
6,+9s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
7,+9s,10.1.0.4,10.1.0.4,1,1
7,+9s,10.1.0.7,10.1.0.7,1,1
7,+9s,10.1.0.15,10.1.0.15,1,1

Node,Time,Destination,NextHop,Interface,Distance
8,+9s,10.1.0.10,10.1.0.10,1,1

Node,Time,Destination,NextHop,Interface,Distance
9,+9s,10.1.0.9,10.1.0.9,1,1

Node,Time,Destination,NextHop,Interface,Distance
10,+9s,10.1.0.6,10.1.0.6,1,1
10,+9s,10.1.0.16,10.1.0.6,1,2

Node,Time,Destination,NextHop,Interface,Distance
11,+9s,10.1.0.1,10.1.0.1,1,1
11,+9s,10.1.0.17,10.1.0.20,1,2
11,+9s,10.1.0.18,10.1.0.20,1,2
11,+9s,10.1.0.20,10.1.0.20,1,1

Node,Time,Destination,NextHop,Interface,Distance
12,+9s,10.1.0.17,10.1.0.17,1,1
12,+9s,10.1.0.18,10.1.0.18,1,1
12,+9s,10.1.0.20,10.1.0.17,1,2

Node,Time,Destination,NextHop,Interface,Distance
13,+9s,10.1.0.3,10.1.0.3,1,1
13,+9s,10.1.0.5,10.1.0.5,1,1
13,+9s,10.1.0.19,10.1.0.19,1,1

Node,Time,Destination,NextHop,Interface,Distance
14,+9s,10.1.0.4,10.1.0.4,1,1
14,+9s,10.1.0.7,10.1.0.7,1,1
